,Quiescent,Active,Jailed,Fighting,Legitimacy,links,run
0,1162,0,0,0,0.82,6,3
1,798,317,0,47,0.82,6,3
2,581,525,50,5,0.559338252484848,6,3
3,548,514,72,27,0.41899741824440623,6,3
4,581,474,100,4,0.4015225436513052,6,3
5,600,413,120,25,0.42841637769638663,6,3
6,609,399,146,2,0.4446903677483287,6,3
7,630,340,156,30,0.4558254626148676,6,3
8,626,344,179,5,0.4715412710922854,6,3
9,636,293,194,28,0.4735585004790297,6,3
10,628,299,218,5,0.4838455823785416,6,3
11,636,248,242,24,0.4830356730123473,6,3
12,635,248,263,4,0.4926323998084123,6,3
13,649,201,271,28,0.49566572007217324,6,3
14,646,208,287,7,0.5068325632007015,6,3
15,650,170,303,25,0.5079501746674894,6,3
16,653,172,313,7,0.5134788362598616,6,3
17,652,136,326,31,0.5182540606182146,6,3
18,655,137,350,2,0.5198683687194879,6,3
19,659,102,363,19,0.5264683790328912,6,3
20,680,99,360,4,0.5318156480480163,6,3
21,688,61,367,26,0.5456966759303105,6,3
22,711,47,377,5,0.5528070206772008,6,3
23,727,19,378,15,0.5713402739081582,6,3
24,757,2,376,3,0.5832000647791259,6,3
25,769,4,365,0,0.6047837930243539,6,3
26,785,1,346,6,0.611595439992051,6,3
27,808,0,329,0,0.6200254727585863,6,3
28,827,0,309,1,0.634594211399573,6,3
29,843,1,290,3,0.6454683584503108,6,3
30,867,0,270,0,0.6543930649204677,6,3
31,875,1,254,7,0.6695277918325354,6,3
32,901,0,236,0,0.6729891806982529,6,3
33,906,2,224,5,0.6904299662790842,6,3
34,921,1,212,3,0.6923069257956141,6,3
35,907,21,195,14,0.7022141552896524,6,3
36,894,33,194,16,0.6879904973175994,6,3
37,801,115,198,22,0.677443206526972,6,3
38,667,235,213,19,0.6066218923661806,6,3
39,668,229,222,15,0.5138295351215414,6,3
40,660,224,236,14,0.5161061913140931,6,3
41,665,208,246,13,0.5130758632783069,6,3
42,673,202,239,16,0.5189457141232626,6,3
43,664,203,247,15,0.5239115170946962,6,3
44,669,191,256,13,0.5194417566122583,6,3
45,653,189,270,17,0.5244817454114443,6,3
46,659,169,282,18,0.5159387150868419,6,3
47,658,153,300,17,0.5225088834965403,6,3
48,661,136,317,14,0.5249967274240828,6,3
49,664,121,332,11,0.530060171954588,6,3
50,683,96,339,10,0.5347742700328734,6,3
51,691,79,341,16,0.5491884110037125,6,3
52,687,69,362,9,0.5554828404924369,6,3
53,721,35,361,10,0.5563859419363268,6,3
54,758,8,358,2,0.5802458783203601,6,3
55,782,0,343,1,0.6068590049143529,6,3
56,794,1,330,1,0.6219471652135251,6,3
57,807,1,317,1,0.6286327868840174,6,3
58,826,0,300,0,0.63615234919648,6,3
59,844,0,280,2,0.6476564744719249,6,3
60,855,0,270,1,0.6580427803133098,6,3
61,876,0,248,2,0.6648631822509934,6,3
62,886,1,236,3,0.6775301808820517,6,3
63,908,0,218,0,0.6833596236822037,6,3
64,917,1,207,1,0.6977851645757613,6,3
65,926,0,195,5,0.7030779618377992,6,3
66,934,0,188,4,0.7082029414443338,6,3
67,954,0,171,1,0.7134052174746016,6,3
68,967,1,158,0,0.7264443703371256,6,3
69,966,6,146,8,0.734475863251856,6,3
70,875,83,140,28,0.7315688922302233,6,3
71,702,250,161,13,0.6576843816053414,6,3
72,662,281,169,12,0.5318206175836432,6,3
73,654,282,174,14,0.5059869444783712,6,3
74,650,265,192,15,0.5013564520368194,6,3
75,649,251,209,10,0.5024520536908311,6,3
76,658,224,223,14,0.5057669511762343,6,3
77,659,216,234,8,0.5144402575566536,6,3
78,660,202,237,16,0.5177500762551486,6,3
79,659,197,246,13,0.5196521223893017,6,3
80,656,184,257,17,0.5205466795307009,6,3
81,657,172,268,16,0.5207492156699507,6,3
82,657,153,285,17,0.5237222389110796,6,3
83,666,133,300,12,0.5270617609435184,6,3
84,669,109,310,21,0.5363097535166214,6,3
85,673,98,323,15,0.5408609849655868,6,3
86,688,76,325,20,0.545956162351301,6,3
87,693,60,342,14,0.5568765582101883,6,3
88,720,25,349,14,0.5634201356894168,6,3
89,740,2,358,7,0.5843623386957439,6,3
90,759,0,348,0,0.600888131356508,6,3
91,779,1,326,1,0.6131490012765931,6,3
92,796,0,308,3,0.6242330119943063,6,3
93,800,6,297,3,0.6339439372207591,6,3
94,811,1,292,2,0.6354697924762417,6,3
95,821,2,283,0,0.6430366337226205,6,3
96,831,1,268,6,0.6491845215084334,6,3
97,842,1,262,1,0.6543249331528576,6,3
98,862,0,241,3,0.6618886560034289,6,3
99,863,9,227,7,0.6740016564898486,6,3
100,883,2,214,7,0.6723270275252508,6,3
101,881,11,202,12,0.686010690537104,6,3
102,879,18,194,15,0.6822905133033909,6,3
103,878,25,192,11,0.6792770656641403,6,3
104,776,111,197,22,0.6781235952812787,6,3
105,677,207,204,17,0.5996160082324089,6,3
106,662,208,216,17,0.5291747148918583,6,3
107,662,200,228,12,0.5214610915137108,6,3
108,656,192,238,16,0.523924668270234,6,3
109,669,176,248,8,0.5214988601739464,6,3
110,659,171,257,10,0.5327104554392148,6,3
111,663,154,265,15,0.5286766622720611,6,3
112,663,143,273,17,0.5328931263799944,6,3
113,665,131,292,8,0.5346539865103141,6,3
114,669,111,305,10,0.539411931947246,6,3
115,690,90,295,20,0.544875020615257,6,3
116,697,72,313,12,0.5580260581207473,6,3
117,694,61,328,11,0.5665836806354748,6,3
118,712,35,336,10,0.5670758948772723,6,3
119,741,5,341,6,0.5818491974993969,6,3
120,761,0,332,0,0.6040062892483473,6,3
121,775,0,316,2,0.6173419090871155,6,3
122,793,0,299,1,0.6250907696893507,6,3
123,803,0,290,0,0.6358363367782932,6,3
124,822,0,269,2,0.6419582443223697,6,3
125,839,0,254,0,0.6530430445573617,6,3
126,854,0,237,2,0.663777744189943,6,3
127,866,1,225,1,0.6726890690197155,6,3
128,887,0,204,2,0.6801591654920233,6,3
129,906,0,186,1,0.6933184524293869,6,3
130,911,10,169,3,0.7054283873148558,6,3
131,862,51,157,22,0.7064437756445112,6,3
132,727,178,165,22,0.6654087417237956,6,3
133,661,230,183,16,0.5630141569537206,6,3
134,651,222,199,17,0.5194728040286402,6,3
135,659,202,216,12,0.5156215848193932,6,3
136,655,188,232,13,0.5242377631800446,6,3
137,664,169,242,13,0.5245980484724484,6,3
138,664,152,251,18,0.5327027174115262,6,3
139,675,133,260,15,0.535353322409844,6,3
140,681,112,274,15,0.5454743331140214,6,3
141,682,98,286,15,0.5525980446441787,6,3
142,692,73,298,18,0.5557968971193433,6,3
143,716,43,311,11,0.565115470617436,6,3
144,741,11,324,5,0.584890232685218,6,3
145,752,7,312,9,0.6057020296156309,6,3
146,768,5,302,4,0.6122364543350981,6,3
147,784,2,288,5,0.6230058993550106,6,3
148,796,0,282,1,0.6328042757191783,6,3
149,808,0,271,0,0.6410347282898008,6,3
150,821,0,258,0,0.6484561254523704,6,3
151,832,1,245,1,0.6563833321220967,6,3
152,835,8,229,7,0.6627972456176838,6,3
153,812,28,225,12,0.6623579387617935,6,3
154,797,43,219,16,0.6443425337350608,6,3
155,748,70,230,25,0.6324010345037743,6,3
156,702,105,247,18,0.5975630875898473,6,3
157,699,96,258,19,0.5667583650559211,6,3
158,691,98,274,9,0.5665057261393169,6,3
159,698,79,281,14,0.5635015210794313,6,3
160,712,60,285,11,0.5698332932242068,6,3
161,730,37,282,17,0.5823460037719451,6,3
162,757,15,283,10,0.5959928076631668,6,3
163,779,1,280,5,0.6170041609499142,6,3
164,801,1,263,0,0.6334129376709796,6,3
165,817,1,247,0,0.6475986387917251,6,3
166,833,0,230,2,0.6574166518298897,6,3
167,846,1,217,1,0.6671615278027896,6,3
168,855,0,209,1,0.6752826703786449,6,3
169,860,11,188,6,0.6811032766715258,6,3
170,864,9,186,6,0.6814208651980901,6,3
171,814,45,186,20,0.684287102239279,6,3
172,719,123,202,21,0.6442764642215204,6,3
173,677,153,215,16,0.5740595224186978,6,3
174,665,152,230,13,0.5470344893890332,6,3
175,671,134,240,15,0.5413826728389025,6,3
176,665,117,260,18,0.5474734740597768,6,3
177,680,92,275,13,0.5466752718062002,6,3
178,690,62,289,19,0.5601705081176617,6,3
179,719,27,300,14,0.5699339244362998,6,3
180,746,7,299,8,0.593311368034169,6,3
181,764,9,284,3,0.6134874531248334,6,3
182,776,1,281,2,0.6246239260817559,6,3
183,793,0,267,0,0.6333774424402293,6,3
184,815,0,245,0,0.6441828524471536,6,3
185,837,0,223,0,0.6576818354482392,6,3
186,852,0,206,2,0.6713678333942468,6,3
187,839,19,190,12,0.6804185034912593,6,3
188,831,18,197,14,0.667150095818717,6,3
189,810,33,204,13,0.6619747137301155,6,3
190,769,68,202,20,0.6464802669405715,6,3
191,719,105,217,18,0.6144367296924214,6,3
192,675,129,237,17,0.5790626148135655,6,3
193,665,123,257,11,0.5505823940224018,6,3
194,668,104,264,19,0.5476171474777147,6,3
195,691,76,273,13,0.5513893774745218,6,3
196,709,46,284,13,0.5705120559870972,6,3
197,720,28,295,9,0.5861736094261963,6,3
198,746,9,290,7,0.5963479331835011,6,3
199,763,2,284,3,0.6151814964349336,6,3
200,780,2,267,3,0.6272071172040137,6,3
201,792,1,258,1,0.6374408818963245,6,3
202,816,0,236,0,0.6452791530937129,6,3
