,links,citizen_vision,cop_vision,max_jail_term,Run,mean_peak_size,std_peak_size,mean_peak_interval,std_peak_interval,perc_time_rebel,perc_time_calm,Legitimacy,Peaks
0,2,1,5,34,0,313.0,170.02548828533523,6.0,0.0,0.0399002493765586,0.0024937655860349127,0.5787908583185903,3
1,2,1,5,34,1,153.875,151.01857294717098,12.285714285714286,7.284313590846835,0.0773067331670823,0.0024937655860349127,0.5982915696673994,8
2,2,9,5,34,2,416.3333333333333,42.24005471376928,177.0,122.0,0.10723192019950124,0.4937655860349127,0.7909297206179438,3
3,2,1,1,34,3,197.72222222222223,51.51174503492586,7.471698113207547,2.1155647230807215,0.9975062344139651,0.0024937655860349127,0.5525100255454158,54
4,2,1,5,45,4,379.0,114.0,6.0,0.0,0.0399002493765586,0.0024937655860349127,0.5715141003800133,2
5,2,9,1,45,5,155.09259259259258,62.43879032879247,7.39622641509434,3.2928717903953517,0.9975062344139651,0.0024937655860349127,0.5378762341279709,54
6,5,6,1,9,6,204.1851851851852,118.45612941226838,8.384615384615385,3.833826398269881,0.49625935162094764,0.05486284289276808,0.6664710957717366,27
7,5,6,1,9,7,174.4516129032258,106.69457122860847,9.466666666666667,9.510462075466622,0.5037406483790524,0.012468827930174564,0.6746765498652291,31
8,5,4,1,9,8,167.0,106.53145075516431,8.487179487179487,4.0119807428008505,0.7231920199501247,0.0024937655860349127,0.643278293164502,40
9,5,6,5,9,9,264.90909090909093,138.6233973072069,10.9,6.847627326307997,0.20199501246882792,0.24438902743142144,0.6695933869526363,11
10,5,6,1,20,10,159.45283018867926,67.65856736048326,7.634615384615385,3.162453077510498,0.9900249376558603,0.0024937655860349127,0.6030351219789781,53
11,5,4,5,20,11,146.71428571428572,156.66225207269872,11.833333333333334,5.241395064505462,0.11221945137157108,0.0024937655860349127,0.6554609144465682,7
12,6,4,7,46,12,543.0,0.0,,,0.034912718204488775,0.00997506234413965,0.6033679000503156,1
13,4,4,7,46,13,543.0,0.0,,,0.034912718204488775,0.00997506234413965,0.6033679000503156,1
14,6,2,7,46,14,310.6666666666667,188.46101866315897,6.0,0.0,0.03740648379052369,0.0024937655860349127,0.5809369506288655,3
15,6,4,3,46,15,74.07894736842105,93.62534001876205,10.621621621621621,6.283187998492275,0.34413965087281795,0.0024937655860349127,0.5779255846788194,38
16,6,4,7,8,16,272.85714285714283,147.0125636724665,6.923076923076923,1.4915938022819475,0.22942643391521197,0.18703241895261846,0.6312411971830986,14
17,4,2,3,8,17,74.07894736842105,93.62534001876205,10.621621621621621,6.283187998492275,0.34413965087281795,0.0024937655860349127,0.5779255846788194,38
18,3,8,3,21,18,272.85714285714283,147.0125636724665,6.923076923076923,1.4915938022819475,0.22942643391521197,0.18703241895261846,0.6312411971830986,14
19,1,8,3,21,19,272.85714285714283,147.0125636724665,6.923076923076923,1.4915938022819475,0.22942643391521197,0.18703241895261846,0.6312411971830986,14
20,3,6,3,21,20,272.85714285714283,147.0125636724665,6.923076923076923,1.4915938022819475,0.22942643391521197,0.18703241895261846,0.6312411971830986,14
21,3,8,8,21,21,272.85714285714283,147.0125636724665,6.923076923076923,1.4915938022819475,0.22942643391521197,0.18703241895261846,0.6312411971830986,14
22,3,8,3,32,22,272.85714285714283,147.0125636724665,6.923076923076923,1.4915938022819475,0.22942643391521197,0.18703241895261846,0.6312411971830986,14
23,1,6,8,32,23,310.6666666666667,188.46101866315897,6.0,0.0,0.03740648379052369,0.0024937655860349127,0.5809369506288655,3
