,Quiescent,Active,Jailed,Fighting,Legitimacy,cop_vision,run
0,1103,0,0,0,0.82,5,1
1,885,193,0,25,0.82,5,1
2,517,532,38,16,0.6626663647511897,5,1
3,401,625,61,14,0.3934383072890848,5,1
4,412,586,90,13,0.32146534576036034,5,1
5,434,543,106,15,0.33401703416890616,5,1
6,484,468,132,13,0.35224299667722675,5,1
7,517,414,154,12,0.3905189551410465,5,1
8,530,374,174,19,0.4168292678118146,5,1
9,531,355,194,14,0.4293816540286477,5,1
10,542,323,215,13,0.4347119373247298,5,1
11,549,301,231,11,0.44645647731694454,5,1
12,547,280,246,19,0.4545582598540527,5,1
13,556,254,270,11,0.4559693077582131,5,1
14,562,229,285,13,0.46695476446333195,5,1
15,562,209,303,13,0.474539534133501,5,1
16,570,185,314,14,0.47852988729135026,5,1
17,566,171,333,13,0.48744575697922693,5,1
18,580,146,339,17,0.4881855159315297,5,1
19,578,137,353,14,0.4994257882103995,5,1
20,585,114,368,14,0.5006236451611115,5,1
21,597,91,376,16,0.508664941038999,5,1
22,617,64,381,16,0.5189709356325577,5,1
23,629,50,385,13,0.534858176736159,5,1
24,647,25,389,15,0.5445997972721909,5,1
25,672,11,385,7,0.5587958453681445,5,1
26,704,5,363,3,0.5768634583391878,5,1
27,725,0,348,1,0.5968378550746963,5,1
28,750,0,324,0,0.6105336544104234,5,1
29,764,0,310,0,0.6255542676894935,5,1
30,788,0,286,0,0.6340191565487028,5,1
31,799,0,273,2,0.6487982203207031,5,1
32,826,0,247,0,0.655312984753543,5,1
33,839,6,227,1,0.6731493307174478,5,1
34,855,1,214,3,0.6802676516820413,5,1
35,874,0,199,0,0.6912883049143809,5,1
36,895,0,178,0,0.704562182441461,5,1
37,910,1,161,1,0.7184577547774101,5,1
38,921,0,151,1,0.7279602672081597,5,1
39,937,0,136,0,0.7353096186167283,5,1
40,952,1,120,0,0.745707946054531,5,1
41,960,3,105,5,0.7547533722101274,5,1
42,968,6,97,2,0.7581891693464707,5,1
43,970,14,85,4,0.7627657875718666,5,1
44,931,48,77,16,0.7620235836580089,5,1
45,674,283,89,24,0.7302833073715387,5,1
46,561,381,110,16,0.5252110154998,5,1
47,557,370,123,16,0.4481529164723857,5,1
48,558,358,137,12,0.44842502051053346,5,1
49,573,325,150,17,0.4520559083128209,5,1
50,567,312,172,14,0.4650220325420265,5,1
51,576,281,193,15,0.4648811503323512,5,1
52,584,260,207,13,0.4751337016480292,5,1
53,584,242,228,10,0.48374371008478545,5,1
54,583,225,244,12,0.4876467019252206,5,1
55,588,201,256,18,0.4899100342407804,5,1
56,588,185,277,13,0.49603663158215344,5,1
57,595,165,290,11,0.4999396234225887,5,1
58,589,156,304,11,0.5080407605156363,5,1
59,596,138,308,18,0.5066957434140602,5,1
60,594,128,324,14,0.512447385547007,5,1
61,602,106,331,19,0.5139881766534423,5,1
62,612,95,342,8,0.5217265752784229,5,1
63,611,81,351,13,0.5313460536522671,5,1
64,632,62,350,12,0.5326470509324122,5,1
65,639,39,368,9,0.5477777713345326,5,1
66,660,23,367,4,0.5566386916475937,5,1
67,689,6,357,2,0.5724275690516938,5,1
68,704,3,346,1,0.5924876545581514,5,1
69,726,1,327,0,0.601955767841708,5,1
70,748,1,305,0,0.6155365563084618,5,1
71,757,10,281,6,0.6288386644175705,5,1
72,760,19,265,10,0.6315744301246746,5,1
73,769,20,260,5,0.6310100988300141,5,1
74,773,14,256,11,0.637340668334759,5,1
75,783,13,252,6,0.639839047386436,5,1
76,798,7,243,6,0.6472406141036311,5,1
77,801,15,234,4,0.657891166475181,5,1
78,797,22,218,17,0.6586978169009181,5,1
79,761,57,222,14,0.6524193592589627,5,1
80,633,167,220,34,0.6238225607953122,5,1
81,598,198,245,11,0.5250772051917367,5,1
82,608,173,251,18,0.5049537039507719,5,1
